conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9ac6d35-0219-44c3-b488-bfd14923d09f,χρήση λογισμικών για την κοπή πατρόν,released,skill/competence,sector-specific,χρήση λογισμικών για την κοπή πρωτοτύπων,"Χρήση λογισμικού κοπής πατρόν για τη δημιουργία προτύπων κατασκευής ένδυσης, επινοημένων κλωστοϋφαντουργικών ειδών και κλωστοϋφαντουργικών προϊόντων. Καθορισμός επαρκών πατρόν στο λογισμικό για τη δυνατότητα αναπαραγωγής των προϊόντων, λαμβάνοντας υπόψη τα μεγέθη και τα σχήματα.",http://data.europa.eu/esco/skill/2ac79be0-1f66-48da-84a6-2d294179927f | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,δημιουργία προτύπων για ρούχα | χρήση ψηφιακών εργαλείων για τον έλεγχο μηχανημάτων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,εκτέλεση δοκιμής ολοκλήρωσης,released,skill/competence,sector-specific,εκτελώ δοκιμή ενοποίησης | διεξάγω δοκιμή ολοκλήρωσης | πραγματοποιώ δοκιμές ενοποίησης | εκτελώ δοκιμή εφαρμογής | διενεργώ ελέγχους ενσωμάτωσης | ελέγχω τη σύνδεση των διεπαφών μεταξύ συνιστωσών του λογισμικού,"Εκτέλεση δοκιμής των στοιχείων του συστήματος ή του λογισμικού που ομαδοποιούνται με πολλαπλούς τρόπους για την αξιολόγηση της ικανότητάς τους να διασυνδέονται, της διεπαφής τους και της ικανότητάς τους να παρέχουν καθολική λειτουργικότητα.",http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a | http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,διενέργεια δοκιμών λογισμικού | εγκατάσταση συστημάτων πληροφορικής
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ea99e1f2-ad03-4bb3-8960-1227fc76bb2a,ερμηνεία διεπαφών επικοινωνίας με γραφικά,released,skill/competence,cross-sector,,Επίδειξη ικανότητας κατανόησης των διάφορων σχημάτων και παραστάσεων που χρησιμοποιούνται στα διαγράμματα και το ισομετρικό μοντέλο 3D που παρουσιάζεται στα προγράμματα επικοινωνίας.,http://data.europa.eu/esco/skill/1f403e44-7a79-4b91-b86a-e406208be161 | http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,ερμηνεία οπτικών γνώσεων | ερμηνεία τεχνικών εγγράφων και διαγραμμάτων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eabc06f6-2daf-45bb-b525-7fc078e2eadf,σχεδιασμός οπτικών πρωτοτύπων,released,skill/competence,sector-specific,,Σχεδιασμός και ανάπτυξη πρωτοτύπων οπτικών προϊόντων και στοιχείων με τη χρήση λογισμικού τεχνικής σχεδίασης.,http://data.europa.eu/esco/skill/bacbfc27-4b5d-47de-8bfd-af5fa27562a2 | http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"σχεδιασμός πρωτοτύπων | σχεδιασμός βιομηχανικών υλικών, συστημάτων ή προϊόντων"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,released,knowledge,sector-specific,,"Οι τεχνικές και οι αρχές ανάπτυξης λογισμικού, όπως η ανάλυση, οι αλγόριθμοι, η κωδικοποίηση, οι δοκιμές και η καταγραφή υποδειγμάτων προγραμματισμού, σε ABAP.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,προγραμματισμός ηλεκτρονικών υπολογιστών | ανάπτυξη και ανάλυση λογισμικού και εφαρμογών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb275d0d-64bb-49cb-a501-72aff776088f,χρησιμοποιώ ελεγκτή ορίου περιόδου λειτουργίας,released,skill/competence,sector-specific,χρησιμοποιώ συσκευή ελέγχου ορίου περιόδου λειτουργίας· χρησιμοποιώ SBC | χειρίζομαι ελεγκτή ορίου περιόδου λειτουργίας· λειτουργώ ελεγκτή ορίου περιόδου λειτουργίας· θέτω σε λειτουργία ελεγκτή ορίου περιόδου λειτουργίας,Διαχείριση κλήσεων κατά τη διάρκεια συγκεκριμένης συνόδου VoIP και διασφάλιση της ασφάλειας και της ποιότητας των υπηρεσιών με χειρισμό ενός οριακού ελεγκτή συνόδου (SBC).,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,προστασία συσκευών τπε
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb2ae1c7-ba57-4695-8f29-9dd41c26e01e,εκπόνηση επιχειρηματικού σχεδίου ηλεκτρονικών πωλήσεων,released,skill/competence,cross-sector,,"Συλλογή σχετικών πληροφοριών και σύνταξη ενός καλά δομημένου εγγράφου για την πορεία ενός επιχειρηματικού σχεδίου, προσαρμοσμένου σε επιγραμμικό περιβάλλον.",http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,"ανάπτυξη σχεδίων χρηματοoικονομικών, επιχειρηματικών ή εμπορικής προώθησης"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb3aa8c1-fb14-47b4-a352-b7975abd2480,αναπαραγωγή προβλημάτων λογισμικού πελάτη,released,skill/competence,sector-specific,αναπαράγω τις βλάβες του λογισμικού πελάτη | προκαλώ παρόμοιες βλάβες με τις βλάβες του λογισμικού πελάτη | επαναλαμβάνω τα σφάλματα του λογισμικού πελάτη | αναπαράγω τα σφάλματα του λογισμικού πελάτη | επαναλαμβάνω τις βλάβες του λογισμικού πελάτη,"Χρήση εξειδικευμένων εργαλείων για την αναπαραγωγή και την ανάλυση των συνθηκών που προκάλεσαν το πακέτο των καταστάσεων ή των αποτελεσμάτων λογισμικού που αναφέρονται από τον πελάτη, προκειμένου να παρέχονται οι κατάλληλες λύσεις.",http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,επίλυση προβλημάτων πληροφορικής
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec0bbf39-0edd-4015-a2c3-82ad563ce3a8,σύνταξη εταιρικών μηνυμάτων ηλεκτρονικού ταχυδρομείου,released,skill/competence,cross-sector,,"Προετοιμασία, συγκέντρωση και σύνταξη μηνυμάτων με τις κατάλληλες πληροφορίες και στην κατάλληλη γλώσσα για εσωτερική ή εξωτερική επικοινωνία.",http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,τεχνική ή επιστημονική συγγραφή
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec0d2580-ee2f-45e6-a423-c69dd3f03868,προσαρμογή των ακουστικών βαρηκοΐας,released,skill/competence,sector-specific,,"Προγραμματισμός των ακουστικών βαρηκοΐας με χρήση υπολογιστή, εφαρμογή και διάθεση ακουστικών βαρηκοΐας ή κοχλιωτών εμφυτευμάτων, ηλεκτρονικών συσκευών που χρησιμοποιούνται για τη βελτίωση της ακοής ενός ατόμου.",http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,χειρισμός ιατρικού εξοπλισμού
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec25e825-8c5b-4b46-950b-dcb87dd410e7,προετοιμασία βασικού συστήματος ηχογράφησης,released,skill/competence,sector-specific,,Δημιουργία ενός βασικού στερεοφωνικού συστήματος ηχογράφησης.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,χειρισμός οπτικοακουστικού εξοπλισμού
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0,διατήρηση της ασφάλειας της βάσης δεδομένων,released,skill/competence,sector-specific,τηρώ προγράμματα προστασίας βάσης δεδομένων· τηρώ συστήματα προστασίας βάσης δεδομένων· εφαρμόζω ελέγχους ασφαλείας βάσης δεδομένων | διατηρώ συστήματα ασφάλειας βάσης δεδομένων· διατηρώ προγράμματα ασφάλειας βάσης δεδομένων,Άριστη γνώση ευρέος φάσματος συστημάτων ελέγχου ασφάλειας πληροφοριών με σκοπό την επίτευξη της μέγιστης προστασίας των βάσεων δεδομένων.,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3 | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,τήρηση ανεξάρτητης βάσης δεδομένων (freelance) | προστασία συσκευών τπε
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec95d0a4-886e-4eb1-aa4c-2d5f2549df7d,χρήση λογισμικού μεταφραστικής μνήμης,released,skill/competence,cross-sector,,"Διευκόλυνση αποδοτικής γλωσσικής μετάφρασης με χρήση λογισμικού μεταφραστικής μνήμης.
	",http://data.europa.eu/esco/skill/95d84b77-ba94-492f-a1e6-18be13f16cf0 | http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,μετάφραση με τη βοήθεια υπολογιστή | χρήση ψηφιακών εργαλείων για συνεργασία και παραγωγικότητα
